,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Linux,Python,Java,C,Web,Sql,App,Mysql,Oracle
792,游戏测试工程师,测试,11500.0,上海狂热网络科技有限公司,上海,3.0,大专,						岗位职责：1、负责游戏iOS和android平台的相关测试任务；2、根据测试用例进行规范化测试；3、对游戏的优化提出合理以及有效的建议；4、根据游戏功能设计和游戏内容编写并执行测试用例，发现缺陷，完成测试报告；5、管理并跟踪所负责项目的BUG状态，对修复BUG进行回归测试；6、与运营、程序等相关部门进行高效沟通并推动项目进展；7、协助其他部门解决发现的问题；岗位要求：1、有2-3年游戏测试经验，有2款或以上项目经验，熟悉游戏开发流程；2、测试思路清晰，能准确的定位问题；3、熟悉测试方法和测试用例的编写；4、善于沟通、认真仔细、吃苦耐劳，能适应工作压力较大的工作；5、良好的逻辑思维能力，分析能力、与策划、程序沟通的能力；6、学习能力强，能够主动积极地不断提高自己；7、有游戏测试，特别是已经运营的iOS和android游戏测试经验者优先8、对游戏行业充满热情，喜欢玩各种类型的游戏。																		,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,软件测试工程师,测试,7000.0,上海天臣防伪技术股份有限公司,上海,2.0,本科,岗位职责：1、参与软件开发、测试流程的制定及优化，不断提升软件的质量控制；2、负责软件产品的测试工作，对测试进度和测试质量负责；3、参与业务需求、设计方案的讨论，负责编写测试方案、测试计划、测试用例，搭建测试软硬件环境，并依此对系统进行测试；4、 参与性能优化工作，负责性能测试的执行；任职要求：1、本科学历，计算机、通信等相关专业；2、2年以上软件测试经验；3、熟悉功能测试、性能测试，黑盒测试方法，能写简单测试计划、根据软件需求编写测试用例；4、有较强的逻辑分析能力和学习能力，工作责任心强，细致有耐心；5、善于沟通表达，为人诚实，有上进心。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,EFA 应用工程师/失效分析/可靠测试,测试,10000.0,蔚华电子科技（上海）有限公司,上海,3.0,本科,职位描述: EFAApplicationEngineer/EFA应用工程师岗位职责：1.配合销售工作对客户有关EFA方面的技术问题进行沟通和解答；2.协助客户对EFA设备采购前的技术评估以及售后的技术支持等工作，协助客户和原厂的技术沟通。3. 完成客户的样片的DEMO，特别是Dynamic EFA的DEMO4.和客户建立良好的协作关系并提供满意的服务职位要求：1.三年以上IC设计公司，晶圆厂，封装厂，第三方失效分析实验室工作经验；2.熟悉IC失效分析、可靠性测试等方面的基本流程和理论。3.熟悉晶圆制造工艺、封装工艺及模组工艺；4.熟悉基本电路原理及具备基础的半导体物理知识；5.熟悉电子设备操作，电子仪表工具使用。6. 具备半导体器件测试（ATE Testing）基础者更佳7.大学及以上学位微电子或电子类其它相关专业毕业其他要求：1.团队合作意识；2.个性随和，具备和客户有效沟通和维持良好关系的能力，热衷服务助人者；3.较强的英文交流和表达能力4.抗压能力强，不抱怨，积极主动寻求解决方案。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,测试工程师,测试,7000.0,杰莱特（苏州）精密仪器有限公司,张家港,0.0,大专,光学标准设定；不良品分析；3.测试报告文件检查、归档和版本升级维护；4.测试项评测；5.一年以上光学或电子行业经验，有光通信测试经验优先；6.光学、物理相关专业；7.优秀应届毕业生亦可；8.具备团队合作能力，工作责任心强，思维敏捷，良好的沟通能力。职能类别：										测试工程师									,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,微蒸烤测试工程师,测试,10416.67,杭州老板实业集团有限公司,杭州,0.0,无,、负责策划、实施洗碗机产品或零部件、材料的检测分析以及问题跟踪工作。2、编制相应测试作业指导书、参与产品标准的制修订和与外部实验室进行技术交流。3、指导测试技术专员开展试验、培养和提升其能力。4、按计划开展能力验证、测量审核以及实验室比对工作。岗位要求：1、本科及以上学历，电子、机械、机电等专业；2、有3年以上工作经验，有微波炉、蒸箱、烤箱产品检测评价经验。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,可靠性质量测试工程师,测试,5500.0,上海南华机电有限公司,上海,1.0,大专,对测试和验证设备进行定期维护，输出使用和维护记录，对设备异常进行处理；2.建立试验流程，管理试验进度，执行实验室的6S管理；3.依据国家标准、国际标准、行业标准建立测试和验证通用规范要求，确保测试和验证标准化；4.分析和追踪处理测试过程中发现的异常问题，预防再发生；5.参与新产品设计开发过程，执行测试验证计划，归档测试和验证报告并进行管理；6.执行委外测试的管理；7.编制和分析检验月报，收集、保管、归档本岗位业务范围内相关的文件资料；8.完成上级交办的其他事务。任职要求：1.大专及以上学历，电子或制造类相关专业，1年以上实验室测试经验；2.掌握质量管理体系ISO9001:2015相关要求，掌握环测、热学、光学、EMC、安规、电学相关测试标准；3.熟悉掌握相关标准，如IEC60598、IEC61000、IEC60068等测试标准；4.熟练使用测试设备，较强的沟通能力，较强的分析和解决问题的能力；5 优秀应届生亦可。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,硬件测试工程师,测试,5000.0,上海飞田通信股份有限公司,上海,0.0,无,工作责任： 1、工作周报； 2、根据项目分析和需求文档，设计功能测试，性能测试，压力测试用例； 3、设置系统软硬件测试环境，保证自动化测试和手工测试正常、顺利的进行； 4、执行测试，记录测试问题并且提交测试报告，帮助开发人员定位问题，跟踪测试中发现的问题，推动及时合理地解决问题； 5、改善测试工具和测试方法，并提出分析改进意见； 6、推动软件质量的持续改善； 7、软件版本控制：送测单、需求文档、以及版本测试完成后相关文档的及时发出； 8、完成软件版本测试情况统计分析报表，每月发出； 9、完成部门经理交办的其他工作； 10、所有文档资料的CVS； 11、配合公司积极推动本部门5S活动的进展，积极配合ISO等其他认证工作； 12、及时完成部门各类文档及报表； 13、系统软件的使用培训。岗位要求： 1、计算机、通信、电子或相关专业本科及以上学历，一年以上相关经验，熟悉硬件产品测试 2、熟悉测试的过程管理和测试方法，具有项目开发经验者优先； 3、注重小组协同工作，具有良好的沟通和合作能力； 4、熟悉java或c/c++ 开发经验者优先； 5、对CVS文件系统和Eclipse开发系统熟练掌握； 6、有很强的分析能力、逻辑能力、责任感、事业心及学习能力，良好的沟通能力以及合作精神； 7、适应中短期出差。,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
799,软件测试组长,测试,10000.0,广州泓展网络科技有限公司,广州,3.0,本科,"岗位职责：1、负责公司项目、产品的需求调研和需求分析；2、负责所有相关测试工作，包括测试方案、测试用例、测试计划等；3、负责公司产品的质量把关；4、负责测试团队的管理工作，提升测试团队的专业能力和效率。职位要求：1、本科以上学历，具有计算机相关专业；2、有较强的需求分析了能力，3年以上软件测试经验，1年以上团队管理经验；3、熟悉软件测试方法和流程，熟悉功能测试，性能测试，兼容测试相关工具；5、良好的学习能力和沟通能力,工作积极主动，具有强烈的责任心和团队合作精神；6、具有较强的口头表达能力和文档编制能力；4、了解C或C#语言，有一定的脚本编写能力者优先；7、有金融相关项目经验者优先。",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
800,水泵测试工程师,测试,7000.0,上海阿波罗机械股份有限公司,上海,1.0,本科,、熟悉机械产品的特性。2、能够吃苦耐劳。3、较强的交流和理解能力。5、精通绘图软件。 6、机械专业，本科或以上学历。7、具有水泵测试相关工作经验。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,通信系统测试工程师,测试,8000.0,北京新岸线移动多媒体技术有限公司,北京,0.0,本科,主要工作内容与职责：1.负责日常的测试工作，包括：测试方案设计、测试用例设计、测试实施和测试总结等2.负责对外的测试任务，包括：工程方案设计、重点工程开通和实网问题定位与解决等 任职要求：1. 通信、计算机等专业或相关专业，本科及以上学历（含应届）；2. 有WIFI，WCDMA，LTE，或通信设备相关测试经验优先；3. 踏实稳重，工作细心，责任心强，有较强的沟通、协调能力，有团队协作精神。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,Validation Test Engineer 整车验证测试工程师,测试,12500.0,览茵汽车设计咨询（上海）有限公司,沈阳,3.0,本科,"Task description: 职位描述： l Support program development, integration, and validation testing for China local program支持中国本地项目的程序开发，集成和验证测试l Vehicle level validation test and Function evaluation车辆等级验证试验与功能评价l China local program validation development, DVPR and Validation management中国本地程序验证的研发，DVPR和验证管理l On-road, proving ground, and bench validation testing道路试验台验证试验l Responsible of vehicle, function evaluation and report release负责车辆、功能评估及报告发布l Technical review window, communication with foreign teams.技术审查窗口，与国外团队沟通合作l Support PG durability testing coordination and management支持PG耐久性测试、协调和管理Requirements: 任职要求： Have several years’experience in automotive industry 拥有多年汽车行业工作经验Good team player with outstanding communication skills 优秀的团队合作精神以及沟通能力Creativity for technical solutions 有创造性的技术解决方案Good English written and spoken, German language preferred 良好的英语书写和口语能力，德语优先职能类别：										实验室负责人/工程师																			可靠度工程师									",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,电气柜测试技术员,测试,5500.0,不莱梅贝克（上海）工业自动化技术有限公司,天津,2.0,大专,职位职责：1、对电气控制柜进行上电前检查。2、对电气控制柜进行上电检查。3、对电气控制柜进行功能测试。4、对电气控制柜进行安规测试。5、对整套设备进行测试、调试。6、对测试过程中发生的问题进行记录、改正、追溯。7、对员工和客户进行相关培训。8、填写跟本工作岗位相关的ISO等公司文档、记录等。9、其他与项目或车间相关的工作。职位要求：1、电气自动化相关专业专科以上学历。2、对工作非常地认真负责，能主动、独立地完成本职工作；3、具备良好的沟通协调能力，能承受一定的工作压力；4、自学能力强者优先。5、在电气控制柜制作或工业自动化控制领域有相关工作经验，对电气元件熟悉者优先；6、能用SIEMENS Step 7进行程序和设备功能调试者优先；7、会至少一种触摸屏软件的编写和调试经验，熟悉SIEMENS系列者优先；8、有电气原理图设计经验，会至少一种制图软件者优先；工作地址天津武清区下朱庄,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
